Fecha;Radiacion_Solar_Global_kWh_m2;Radiacion_Cielo_Despejado_kWh_m2;Radiacion_Directa_Normal_kWh_m2;Radiacion_Difusa_kWh_m2;Temperatura_Media_C;Temperatura_Maxima_C;Temperatura_Minima_C;Velocidad_Viento_m_s;Direccion_Viento_grados;Precipitacion_mm;Humedad_Relativa_pct;Nubosidad_pct
11/05/2021;68.402;82.651;50.263;35.765;10.21;16.72;4.01;4.14;270.3;0.06;66.4;59.06
12/05/2021;6.192;81.818;40.682;33.742;11.97;18.77;6.16;5.34;266.7;0.49;70.24;74.68
13/05/2021;49.181;80.606;30.523;29.467;12.83;19.68;4.97;4.68;271.7;0.58;70.69;61.65
14/05/2021;79.632;8.375;95.198;17.014;14.36;21.75;7.02;2.99;305.3;0.11;64.26;44.13
15/05/2021;6.187;79.822;24.048;45.914;17.2;25.14;9.28;4.19;273.8;0.0;65.93;92.46
16/05/2021;58.546;79.248;38.143;36.482;17.54;25.26;10.03;4.56;277.8;0.0;70.65;68.4
17/05/2021;81.041;84.374;89.309;18.043;15.69;22.89;8.61;2.71;337.0;0.0;58.29;50.74
18/05/2021;77.479;83.513;85.226;21.226;17.34;25.0;9.72;3.94;297.8;0.0;58.67;45.92
19/05/2021;84.763;85.442;109.723;11.242;16.08;23.65;9.37;3.8;15.2;0.0;56.95;22.28
20/05/2021;82.183;83.844;100.018;15.912;18.46;26.5;8.26;2.15;82.6;0.0;57.35;39.08
21/05/2021;75.511;8.275;60.058;28.298;19.87;26.76;13.75;3.69;273.9;0.0;55.61;66.19
22/05/2021;59.794;82.872;15.674;43.426;13.5;18.72;9.55;3.96;334.5;0.0;56.39;97.95
23/05/2021;42.619;81.814;0.8206;31.493;13.63;19.92;7.83;2.36;30.8;2.32;60.95;88.69
24/05/2021;57.701;84.312;49.788;28.387;14.17;22.2;5.25;3.45;300.6;0.4;64.12;50.19
25/05/2021;7.86;83.573;8.375;21.938;16.16;24.05;7.64;2.83;37.7;0.0;57.7;21.85
26/05/2021;6.931;82.466;53.165;30.778;17.67;24.42;10.89;2.32;101.4;0.63;60.79;63.64
27/05/2021;60.067;79.721;25.135;40.368;18.89;26.29;11.31;2.47;115.4;0.41;63.63;90.1
28/05/2021;57.127;79.658;24.634;36.149;18.9;24.22;13.96;1.99;109.2;1.13;69.74;77.05
29/05/2021;74.381;82.224;68.546;24.737;21.18;27.82;12.8;1.87;50.3;0.06;60.38;33.49
30/05/2021;6.779;80.566;48.461;33.629;22.53;27.72;16.24;2.15;21.7;0.05;57.2;55.04
31/05/2021;66.077;78.886;37.534;33.612;22.7;29.46;16.47;2.96;175.9;0.72;59.63;82.36
01/06/2021;62.914;81.955;3.683;33.269;19.12;24.09;13.71;3.73;220.6;9.11;66.7;56.71
02/06/2021;78.103;8.411;78.158;2.627;19.09;25.59;12.19;2.26;187.2;0.01;55.65;21.89
03/06/2021;72.101;83.386;54.732;30.967;20.1;27.88;11.67;3.49;178.8;0.42;57.03;49.72
04/06/2021;81.439;85.596;83.623;23.578;19.87;27.34;12.96;3.08;343.7;0.58;54.57;33.38
05/06/2021;33.593;82.375;0.5436;25.934;16.04;19.34;11.57;2.74;58.2;2.78;77.36;88.54
06/06/2021;81.408;85.675;87.838;20.311;20.63;28.56;10.53;1.26;3.7;0.52;57.4;22.87
07/06/2021;81.432;87.708;91.685;2.005;22.95;30.41;13.2;2.15;46.4;0.09;48.71;22.94
08/06/2021;83.971;8.657;94.274;18.842;23.99;32.47;14.28;2.51;321.9;0.0;46.16;14.34
09/06/2021;85.682;87.077;102.854;14.292;23.87;32.74;15.06;3.31;354.7;0.0;47.59;13.25
10/06/2021;81.612;85.495;87.552;20.698;24.16;32.53;14.55;2.41;53.4;0.0;48.82;15.99
11/06/2021;71.177;8.274;58.308;24.336;23.93;32.97;15.46;3.56;73.2;0.74;50.34;63.45
12/06/2021;81.456;8.279;81.859;20.357;23.15;30.65;15.27;3.94;103.5;1.65;55.16;33.04
13/06/2021;77.057;82.697;69.396;2.435;24.62;31.98;17.88;4.03;130.9;0.22;46.58;43.51
14/06/2021;75.564;83.772;64.032;27.749;25.29;32.61;17.49;2.51;59.9;0.67;47.27;44.29
15/06/2021;67.267;81.127;40.111;34.423;24.98;33.28;17.59;4.65;124.2;0.47;50.53;60.81
16/06/2021;64.255;80.638;29.002;38.172;23.85;29.1;18.45;3.24;158.6;1.73;54.17;80.45
17/06/2021;3.721;82.726;12.554;25.418;17.28;20.5;15.28;2.99;210.1;19.56;75.5;90.42
18/06/2021;51.787;82.018;19.176;3.371;18.7;23.29;12.77;3.21;176.9;2.76;66.64;85.8
19/06/2021;69.566;8.593;45.674;35.124;18.5;25.11;12.99;3.42;222.3;0.0;51.22;63.52
20/06/2021;44.177;85.498;15.281;30.691;16.74;21.53;12.45;5.82;231.0;0.75;64.77;80.29
21/06/2021;6.635;87.379;54.744;30.869;16.47;22.54;9.03;4.25;252.7;0.04;60.77;52.66
22/06/2021;42.852;86.254;12.492;32.386;17.03;22.71;10.81;2.8;341.7;1.67;62.65;92.44
23/06/2021;68.009;87.233;53.849;33.221;17.18;24.0;10.58;4.21;10.9;0.62;54.32;61.51
24/06/2021;82.428;87.264;96.202;19.042;19.06;27.46;9.43;2.84;49.6;0.0;51.65;13.15
25/06/2021;76.999;84.694;76.481;24.938;23.0;30.88;12.26;2.37;119.8;0.0;47.33;31.24
26/06/2021;80.165;86.234;8.657;2.135;24.57;32.32;16.59;3.91;241.3;0.07;43.84;28.67
27/06/2021;82.063;87.216;85.051;19.802;22.05;29.72;14.52;4.79;255.2;0.0;40.96;39.16
28/06/2021;8.957;89.786;118.714;0.9713;18.81;27.11;9.84;3.73;333.8;0.0;42.62;9.91
29/06/2021;8.749;88.183;110.138;12.487;21.3;28.86;11.53;1.98;341.7;0.0;44.04;6.28
30/06/2021;88.543;88.658;119.755;0.9065;22.81;32.21;12.54;3.47;245.5;0.0;42.98;6.24
01/07/2021;8.706;8.886;113.095;1.343;24.33;33.2;15.85;3.15;255.0;0.0;34.79;10.3
02/07/2021;88.094;88.344;12.047;0.8916;25.52;34.38;16.18;3.33;257.3;0.0;32.87;6.38
03/07/2021;78.005;86.388;76.694;23.225;24.91;33.13;16.83;4.35;279.4;0.0;43.25;50.62
04/07/2021;84.103;86.153;98.438;18.235;24.65;32.64;16.57;3.45;293.9;0.0;39.8;29.86
05/07/2021;85.824;86.618;115.694;0.949;25.16;34.34;15.72;4.59;246.6;0.0;43.1;12.28
06/07/2021;25.618;83.642;0.9439;18.542;20.15;23.64;14.11;3.43;255.5;0.83;49.3;86.87
07/07/2021;81.134;87.708;95.273;1.895;19.11;26.84;10.79;3.85;333.2;0.02;42.76;18.04
08/07/2021;87.379;87.614;114.386;10.514;20.59;29.11;11.0;3.07;37.6;0.0;43.26;2.48
09/07/2021;84.017;85.126;10.361;13.584;24.52;33.04;13.83;2.73;121.1;0.0;39.55;3.71
10/07/2021;82.565;83.539;95.304;15.574;27.19;37.22;16.91;2.74;251.3;0.0;34.89;8.8
11/07/2021;62.314;73.049;1.92;40.416;28.75;38.81;19.29;4.72;226.3;0.01;27.9;53.39
12/07/2021;84.086;87.122;99.634;14.801;22.07;28.66;15.24;5.43;316.6;0.0;36.46;17.15
13/07/2021;85.236;86.249;107.827;11.482;18.44;25.51;10.44;4.45;3.3;0.0;45.37;15.69
14/07/2021;7.938;85.438;78.238;27.739;20.67;29.17;11.83;4.0;26.9;0.0;41.63;41.85
15/07/2021;83.453;83.986;106.637;11.966;23.23;31.77;13.81;3.09;56.0;0.0;41.5;6.08
16/07/2021;85.212;85.474;11.442;0.9718;26.0;35.82;15.13;3.25;25.7;0.03;37.8;1.02
17/07/2021;84.072;84.485;105.466;12.552;27.48;37.5;16.63;3.63;17.8;0.0;37.72;2.66
18/07/2021;8.609;86.402;114.475;10.301;27.02;35.59;18.17;5.04;3.9;0.0;36.16;1.77
19/07/2021;83.798;84.463;105.874;12.235;27.08;36.68;17.11;2.91;350.7;0.0;40.28;1.86
20/07/2021;80.486;81.228;85.522;20.498;27.57;35.27;19.23;3.21;238.1;0.0;32.21;6.85
21/07/2021;80.683;81.082;86.839;19.046;28.58;36.31;18.8;2.09;185.8;0.0;23.88;2.67
22/07/2021;82.178;82.334;98.947;1.417;28.55;37.02;19.35;2.97;212.0;0.0;22.89;1.39
23/07/2021;77.986;8.125;73.397;25.939;25.66;32.46;18.81;4.93;235.8;0.0;22.43;24.09
24/07/2021;80.611;8.305;91.975;17.863;23.15;31.35;14.54;3.43;319.7;0.0;32.81;13.03
25/07/2021;73.992;80.712;69.446;23.635;23.96;31.63;15.1;3.17;319.9;0.37;34.8;48.05
26/07/2021;70.003;77.549;61.836;26.304;23.54;30.48;16.62;2.57;44.0;3.45;47.71;30.85
27/07/2021;72.019;78.854;76.255;20.004;25.22;33.86;15.97;3.32;220.2;0.0;42.72;20.03
28/07/2021;80.251;81.115;101.227;14.035;26.86;35.14;17.46;3.13;257.6;0.0;36.33;5.14
29/07/2021;7.843;79.219;93.955;14.993;27.05;35.76;17.94;3.53;221.3;0.0;35.56;5.57
30/07/2021;81.838;8.232;107.347;11.035;26.34;34.58;18.02;3.37;282.6;0.0;25.23;3.94
31/07/2021;59.294;78.353;49.402;26.275;20.52;26.91;14.48;4.44;332.1;3.45;46.68;39.27
01/08/2021;70.639;79.522;6.577;25.471;19.22;26.63;11.49;2.11;351.1;0.0;45.88;38.32
02/08/2021;71.345;7.842;76.507;21.223;22.13;29.76;12.45;2.03;82.7;0.0;35.81;22.06
03/08/2021;66.686;77.023;5.466;29.719;24.04;32.24;14.68;2.7;252.8;0.0;39.52;57.27
04/08/2021;72.319;78.828;81.919;20.333;24.29;31.18;17.35;3.68;327.9;0.0;39.47;41.78
05/08/2021;7.872;78.989;107.302;0.9804;25.54;35.07;15.94;3.55;295.5;0.0;31.75;1.67
06/08/2021;81.012;81.403;111.866;0.9175;24.64;34.45;15.22;4.04;259.6;0.0;31.98;4.03
07/08/2021;75.418;80.064;85.694;20.909;22.3;29.94;14.59;3.89;313.8;0.0;34.48;33.09
08/08/2021;78.586;79.188;101.642;12.595;22.99;30.79;13.28;2.23;28.8;0.0;32.67;7.4
09/08/2021;74.395;7.667;92.306;1.373;25.62;33.72;15.84;2.27;165.0;0.0;41.51;15.15
10/08/2021;72.401;7.529;81.065;18.826;27.62;36.14;17.7;1.8;142.5;0.0;37.31;17.96
11/08/2021;6.726;69.545;48.962;29.654;29.46;39.02;20.35;2.87;169.3;0.02;33.66;50.59
12/08/2021;72.365;73.656;72.852;20.638;29.1;37.8;20.47;3.59;220.3;0.91;32.89;19.93
13/08/2021;72.494;73.992;72.233;2.25;31.81;40.97;23.43;3.11;243.0;0.0;21.68;26.39
14/08/2021;58.118;69.938;38.777;29.071;31.58;39.19;23.71;2.43;304.8;0.14;23.17;49.92
15/08/2021;65.544;7.105;49.591;28.344;29.32;39.8;21.51;3.74;254.4;0.0;22.33;36.15
16/08/2021;76.589;77.191;95.719;13.663;26.24;36.7;16.52;4.96;18.1;0.0;35.57;9.08
17/08/2021;74.849;75.336;98.215;11.969;23.67;33.26;14.62;4.71;29.0;0.0;37.07;3.49
18/08/2021;72.432;7.409;87.086;15.749;24.25;33.67;14.5;3.54;21.6;0.0;34.82;7.18
19/08/2021;71.335;73.284;86.146;1.517;24.91;33.82;15.68;2.68;324.5;0.0;34.39;7.18
20/08/2021;74.114;74.282;96.413;12.242;25.11;34.15;15.78;3.15;218.9;0.0;30.61;1.53
21/08/2021;75.338;75.468;104.263;0.9943;26.06;34.86;17.22;2.62;273.1;0.0;19.66;1.38
22/08/2021;69.766;70.824;78.425;17.088;26.66;36.15;15.91;2.58;57.7;0.0;31.04;21.98
23/08/2021;60.706;67.658;5.177;22.721;27.53;37.25;18.36;3.7;45.6;0.06;37.14;59.35
24/08/2021;56.268;63.948;39.559;26.057;26.43;33.72;19.43;3.04;82.4;0.47;40.18;55.34
25/08/2021;56.554;65.117;44.707;23.458;25.82;32.34;18.87;2.94;199.2;1.1;49.45;50.91
26/08/2021;5.106;63.679;32.784;26.354;26.65;31.74;21.0;0.8;210.8;0.22;40.16;56.08
27/08/2021;66.766;67.946;78.293;1.62;27.61;35.17;20.89;2.08;254.9;0.0;30.74;5.74
28/08/2021;6.553;68.458;79.078;14.808;26.43;34.42;17.36;2.36;309.0;0.0;33.87;25.1
29/08/2021;6.431;66.113;73.454;16.656;25.41;32.33;18.84;3.39;154.5;0.02;32.5;21.38
30/08/2021;64.205;6.659;77.026;14.856;24.48;30.68;18.0;2.18;229.8;0.16;33.82;23.03
31/08/2021;59.887;66.612;57.194;24.982;24.55;32.04;15.64;2.67;145.7;1.74;42.41;46.14
01/09/2021;34.303;61.543;22.606;17.964;21.65;26.15;18.52;2.15;174.0;23.23;69.28;84.98
02/09/2021;46.277;63.535;3.277;22.733;21.22;26.53;16.58;2.1;228.0;2.82;62.31;63.6
03/09/2021;56.945;63.389;60.874;19.027;21.87;28.23;15.16;1.71;236.0;0.75;56.92;26.32
04/09/2021;62.743;65.275;81.574;14.023;23.25;29.99;15.67;1.73;175.5;0.0;44.05;9.8
05/09/2021;61.356;6.48;75.864;23.167;23.42;31.29;14.89;2.52;136.3;0.0;52.58;45.99
06/09/2021;3.151;58.992;0.15;25.714;23.43;30.31;18.21;4.21;132.9;0.0;51.55;97.17
07/09/2021;45.766;62.501;17.323;33.218;22.71;29.51;17.34;3.9;194.8;0.0;52.28;70.61
08/09/2021;58.956;64.752;77.294;14.261;21.84;28.0;15.57;3.13;263.3;0.0;52.02;25.63
09/09/2021;40.054;58.884;1.849;26.311;20.67;26.68;15.39;2.72;298.2;0.0;58.98;81.83
10/09/2021;5.376;62.498;55.735;21.898;20.65;27.57;14.93;2.49;281.7;0.02;58.99;45.71
11/09/2021;4.217;60.583;14.088;30.149;19.58;25.37;13.88;2.19;233.0;0.0;54.86;56.44
12/09/2021;58.766;61.286;75.674;18.038;21.95;30.07;13.3;2.54;144.1;0.0;47.01;43.42
13/09/2021;23.443;5.357;0.0629;19.574;20.11;25.58;15.39;3.44;177.0;3.35;62.04;98.8
14/09/2021;17.772;54.682;0.0754;14.731;16.81;19.63;14.26;4.62;157.8;12.19;83.27;99.52
15/09/2021;40.697;58.097;24.038;24.792;17.75;22.31;13.42;2.04;200.7;9.21;73.55;70.93
16/09/2021;43.037;56.851;24.506;25.889;19.21;25.08;13.15;1.41;6.0;0.14;61.03;72.47
17/09/2021;53.364;58.358;62.054;17.112;19.88;26.94;12.78;2.29;253.2;0.0;57.36;33.87
18/09/2021;55.334;58.992;77.215;13.668;18.53;25.34;12.24;3.33;323.8;0.03;53.98;14.62
19/09/2021;60.449;60.602;95.633;0.7289;16.86;25.39;8.66;2.84;26.4;0.0;51.43;2.69
20/09/2021;47.657;57.689;4.769;2.347;16.49;24.24;10.39;4.96;23.1;0.05;56.7;48.79
21/09/2021;56.837;58.322;82.414;10.682;14.64;22.18;8.38;6.25;44.0;0.05;59.15;23.2
22/09/2021;3.737;55.762;26.666;20.345;15.14;20.59;10.06;3.61;77.5;2.64;67.71;85.61
23/09/2021;44.758;54.665;37.082;23.124;17.69;25.51;10.98;4.5;84.0;4.08;70.3;70.4
24/09/2021;25.224;50.794;0.4608;19.524;17.87;22.79;14.41;3.87;149.2;15.08;81.77;95.52
25/09/2021;42.002;53.753;38.674;20.676;15.94;21.66;11.16;3.57;226.5;0.52;73.23;59.68
26/09/2021;51.593;54.718;66.749;17.203;16.71;23.67;11.29;2.22;236.7;0.04;67.32;43.16
27/09/2021;54.228;55.303;81.478;11.287;18.14;25.56;10.31;1.56;311.5;0.0;52.03;35.4
28/09/2021;4.319;53.995;31.046;26.618;16.79;23.65;11.35;2.58;250.9;0.0;57.03;45.07
29/09/2021;52.687;54.427;7.842;12.857;16.1;24.51;8.85;2.88;21.4;0.0;59.65;21.8
30/09/2021;46.812;51.427;52.668;19.634;16.93;24.64;10.09;2.14;46.2;0.0;63.08;27.32
01/10/2021;37.699;51.014;18.797;26.743;17.71;24.92;11.9;2.02;329.6;0.0;52.88;70.99
02/10/2021;45.941;50.215;50.734;18.108;17.56;24.34;11.52;3.4;212.0;0.0;53.09;56.47
03/10/2021;19.764;4.931;11.191;14.062;13.52;17.72;7.03;5.41;273.6;7.76;73.44;72.47
04/10/2021;48.996;52.697;66.912;16.565;11.52;19.42;5.4;2.56;311.9;0.01;59.98;41.71
05/10/2021;38.789;49.066;44.386;16.222;14.39;23.47;7.24;3.18;304.3;0.46;71.24;47.57
06/10/2021;48.972;49.764;73.788;10.949;15.42;23.99;8.91;2.9;26.4;0.0;65.51;19.24
07/10/2021;50.911;50.926;88.435;0.6888;16.17;26.22;7.73;2.5;20.8;0.0;52.68;0.63
08/10/2021;50.674;5.07;9.054;0.6146;16.8;26.18;9.29;2.57;26.4;0.0;51.06;0.86
09/10/2021;49.762;50.587;88.591;0.761;14.94;23.37;8.17;2.73;43.7;26.13;60.55;5.76
10/10/2021;4.128;47.179;53.738;15.302;14.91;22.55;8.55;3.15;69.1;0.0;68.76;40.38
11/10/2021;43.414;46.675;61.397;13.296;15.42;22.16;9.19;3.01;77.4;0.0;67.09;25.61
12/10/2021;46.956;47.102;83.758;0.6382;15.31;23.37;9.72;2.62;35.9;0.0;60.47;9.56
13/10/2021;46.978;47.882;84.804;0.6914;13.59;23.34;6.47;4.38;39.7;0.0;53.1;1.98
14/10/2021;45.864;4.68;80.558;0.7471;14.17;22.48;5.94;1.97;104.8;0.0;58.54;26.49
15/10/2021;45.005;45.574;7.349;0.8916;15.53;22.86;8.88;1.8;334.8;0.0;51.36;36.52
16/10/2021;24.053;42.274;10.459;18.667;14.64;22.04;8.51;1.87;9.9;0.6;58.92;79.2
17/10/2021;34.685;42.372;4.589;1.343;15.72;21.7;11.24;1.41;261.3;1.42;73.6;64.47
18/10/2021;3.906;4.182;55.337;15.288;17.06;23.75;10.4;1.22;25.7;0.0;69.52;53.0
19/10/2021;41.047;41.254;67.661;0.882;16.33;23.18;10.2;2.51;141.9;0.0;69.66;15.25
20/10/2021;36.362;40.932;40.454;19.476;15.25;23.38;9.29;3.12;226.9;0.0;76.29;38.19
21/10/2021;36.456;42.614;47.594;16.486;13.58;20.38;8.98;2.86;352.4;0.0;68.59;52.84
22/10/2021;41.698;42.598;75.466;0.7111;12.04;19.28;7.2;5.23;38.0;0.0;64.75;8.79
23/10/2021;43.762;43.838;90.115;0.4349;11.34;19.38;4.44;1.98;20.1;0.0;62.0;2.43
24/10/2021;4.279;42.814;87.619;0.4898;12.06;19.48;5.16;1.47;335.4;0.0;46.88;1.09
25/10/2021;39.619;40.939;66.245;10.315;11.92;19.58;6.24;1.75;30.7;0.0;51.7;18.83
26/10/2021;40.908;4.093;81.019;0.552;12.29;19.67;5.42;2.63;53.6;0.0;60.23;1.66
27/10/2021;40.087;4.02;79.882;0.559;12.78;20.01;6.56;1.21;265.3;0.0;59.51;1.1
28/10/2021;3.786;38.887;60.922;10.082;12.74;19.45;8.51;2.34;220.7;0.0;57.52;56.57
29/10/2021;0.8928;36.566;0.2014;0.7224;11.49;13.59;9.23;5.26;211.2;16.69;88.23;99.51
30/10/2021;18.898;35.981;0.073;16.282;15.18;17.95;12.18;5.8;223.3;33.37;94.69;99.78
31/10/2021;15.773;35.198;0.6857;12.106;16.56;20.4;14.32;7.09;237.5;16.45;89.93;98.99
01/11/2021;32.455;37.634;50.546;12.139;12.32;16.9;5.44;4.01;293.9;5.79;77.98;64.63
02/11/2021;24.209;36.322;0.5213;20.042;8.45;13.23;4.2;4.34;244.9;5.21;84.59;93.44
03/11/2021;2.845;37.272;4.421;11.784;6.3;10.23;2.64;4.0;305.8;1.22;80.69;60.64
04/11/2021;28.354;35.854;43.183;1.141;5.34;10.32;1.43;3.52;340.7;0.16;80.26;45.38
05/11/2021;30.871;35.974;52.572;0.9737;5.72;10.86;2.05;5.5;358.5;0.26;78.03;34.33
06/11/2021;3.677;37.102;8.327;0.4157;5.13;13.1;0.61;5.37;16.6;0.06;71.41;3.66
07/11/2021;29.604;3.619;35.846;16.692;5.2;12.76;-0.61;5.28;9.1;0.0;78.12;60.74
08/11/2021;34.879;35.198;76.663;0.4692;9.46;17.35;3.83;6.13;7.1;0.0;80.13;21.29
09/11/2021;34.958;34.978;81.269;0.3905;7.6;16.09;2.23;4.73;23.1;0.0;69.32;3.51
10/11/2021;34.445;34.457;76.903;0.4884;6.36;15.07;0.23;2.49;11.7;0.0;64.24;0.31
11/11/2021;33.466;33.475;74.136;0.5124;7.08;15.3;0.38;2.23;16.1;0.0;62.99;1.52
12/11/2021;32.278;32.693;6.911;0.5822;8.99;17.28;3.86;2.96;22.3;0.0;79.21;5.11
13/11/2021;32.362;32.566;71.419;0.5227;7.95;16.61;2.73;3.33;17.0;0.0;80.1;6.68
14/11/2021;3.246;32.582;73.932;0.4721;7.48;16.14;2.29;4.15;5.0;0.0;79.81;9.71
15/11/2021;29.734;3.246;66.578;0.5981;7.06;14.22;3.04;4.65;6.6;0.02;80.95;14.95
16/11/2021;32.153;32.417;77.518;0.3936;5.72;13.24;0.46;3.48;22.9;0.0;81.49;13.65
17/11/2021;31.361;3.149;73.538;0.4476;6.06;14.02;1.47;4.54;35.2;0.0;80.14;2.27
18/11/2021;24.631;3.109;49.884;0.8153;5.53;13.1;0.21;3.59;63.1;0.0;82.84;22.11
19/11/2021;23.268;30.355;4.008;0.9554;6.99;14.24;2.3;3.94;104.8;0.0;84.8;59.89
20/11/2021;0.8714;27.322;0.2014;0.7337;8.61;13.58;5.11;2.42;106.8;0.26;88.42;96.25
21/11/2021;19.387;26.894;10.452;14.914;8.22;12.97;5.15;1.98;354.1;0.51;86.69;79.44
22/11/2021;11.434;27.835;0.9485;0.7937;5.06;8.02;2.91;2.84;30.6;13.94;90.33;97.01
23/11/2021;0.8796;28.865;0.5602;0.6686;2.67;5.91;-1.64;1.87;122.1;1.97;86.29;94.08
24/11/2021;20.794;28.754;2.723;11.894;0.84;7.51;-3.69;2.7;327.4;0.61;88.2;72.39
25/11/2021;18.658;27.324;14.386;13.706;2.93;8.02;-1.26;3.85;333.6;1.71;85.4;87.97
26/11/2021;22.188;28.092;40.166;0.9408;2.34;8.51;-1.06;4.44;336.6;0.33;84.48;51.14
27/11/2021;1.907;28.296;34.956;0.8342;1.86;6.45;-1.47;5.71;313.8;1.8;83.49;47.05
28/11/2021;22.778;27.223;41.076;0.978;1.84;6.77;-2.46;5.8;298.5;0.29;85.7;41.34
29/11/2021;2.34;27.437;46.354;0.7747;5.74;11.49;2.15;4.88;305.8;0.26;90.34;49.8
30/11/2021;27.401;2.772;67.027;0.4567;4.66;11.32;0.61;2.27;356.9;0.03;83.88;8.25
01/12/2021;14.028;26.834;11.686;10.603;4.29;10.02;-0.1;3.17;289.1;2.27;87.29;57.21
02/12/2021;24.106;27.394;50.573;0.6802;3.21;7.49;-0.19;5.46;337.6;0.84;83.43;52.4
03/12/2021;25.939;2.711;56.628;0.7406;3.02;10.16;-1.57;3.66;324.9;0.21;89.9;16.73
04/12/2021;16.217;25.666;27.965;0.8268;4.32;11.83;0.43;3.43;293.0;0.83;94.57;35.85
05/12/2021;18.583;26.232;37.332;0.7274;3.72;9.73;0.11;5.97;306.3;0.17;86.45;48.01
06/12/2021;22.342;25.546;45.098;0.9626;5.08;11.32;0.36;3.45;302.7;0.14;89.31;62.5
07/12/2021;0.701;24.701;0.5196;0.5338;6.61;9.24;3.63;4.3;226.6;2.93;97.02;81.18
08/12/2021;16.433;26.009;2.161;0.9624;3.74;7.16;0.63;6.33;283.8;0.87;84.26;73.8
09/12/2021;13.214;24.778;2.658;0.6317;4.81;10.51;0.53;5.63;285.7;0.9;92.61;71.56
10/12/2021;17.758;25.226;29.549;11.614;7.78;14.06;3.89;5.63;288.5;0.21;90.38;89.5
11/12/2021;22.958;25.176;54.396;0.9283;6.72;14.58;2.14;3.93;342.7;0.0;90.91;45.53
12/12/2021;24.262;26.414;57.074;0.6854;7.21;13.29;3.44;1.95;44.7;0.0;83.33;22.85
13/12/2021;26.714;26.928;70.829;0.3718;4.25;10.96;0.11;2.18;75.3;0.0;87.15;7.37
14/12/2021;26.354;26.407;72.242;0.3281;5.79;14.65;0.2;2.85;54.4;0.0;74.98;2.06
15/12/2021;2.418;26.141;59.165;0.655;6.49;14.99;0.4;2.78;56.1;0.0;60.46;24.81
16/12/2021;25.781;2.611;69.197;0.3643;4.94;11.62;0.3;2.73;71.5;0.0;72.16;9.39
17/12/2021;25.565;25.942;64.762;0.4483;3.41;10.74;-1.61;2.76;97.7;0.0;71.99;21.02
18/12/2021;18.046;24.674;3.845;0.6722;2.7;8.05;-1.19;2.29;88.6;0.0;86.12;60.49
19/12/2021;14.568;24.811;13.368;10.639;4.69;10.66;0.72;2.86;116.3;0.01;90.31;76.85
20/12/2021;13.411;23.194;0.2174;11.474;4.35;7.61;1.86;1.51;123.9;0.06;92.91;89.16
21/12/2021;12.761;22.214;0.4766;10.512;6.65;10.85;4.07;1.44;162.0;0.42;96.71;96.17
22/12/2021;12.406;23.244;24.187;0.666;8.15;12.77;5.23;2.48;196.7;0.17;94.29;74.37
23/12/2021;10.169;2.166;0.3199;0.8611;7.18;9.67;5.2;2.75;177.7;3.17;96.58;86.67
24/12/2021;0.7596;23.842;0.0523;0.655;8.56;10.3;7.58;3.58;199.2;1.66;97.41;97.15
25/12/2021;0.7138;24.418;0.1666;0.6007;7.64;9.33;5.61;3.27;186.9;6.29;96.5;96.16
26/12/2021;0.5059;24.341;0.0557;0.433;7.52;10.12;4.85;3.31;242.9;8.6;95.27;99.69
27/12/2021;20.146;25.634;43.298;0.7639;9.57;13.83;5.16;5.42;245.7;0.76;88.99;60.46
28/12/2021;19.987;24.259;4.015;0.7094;8.55;15.14;5.09;3.36;270.8;0.0;89.98;37.35
29/12/2021;20.364;25.327;47.129;0.6182;6.95;13.41;3.72;1.47;357.7;0.0;91.44;38.28
30/12/2021;25.538;26.316;66.295;0.4469;7.13;13.44;3.67;1.47;40.4;0.0;82.32;6.72
31/12/2021;2.592;2.647;68.059;0.3998;9.06;15.67;3.16;1.12;53.3;0.0;60.15;11.44
01/01/2022;24.547;26.496;52.243;10.452;9.34;15.99;3.43;1.27;57.6;0.0;55.56;42.39
02/01/2022;21.463;25.798;34.541;12.346;9.09;14.85;5.12;1.04;120.8;0.0;63.16;66.99
03/01/2022;24.266;2.532;52.097;0.7409;7.6;13.94;4.82;1.59;219.4;0.02;87.13;57.96
04/01/2022;1.543;25.692;21.511;0.8582;6.29;12.02;2.25;5.41;258.7;6.84;89.51;80.72
05/01/2022;19.238;26.302;35.417;0.8258;3.1;8.03;-0.25;3.08;302.5;6.38;89.64;63.33
06/01/2022;27.358;28.238;68.287;0.468;0.76;7.34;-3.59;3.63;355.3;0.03;84.63;30.15
07/01/2022;25.738;27.108;60.982;0.5256;1.94;8.91;-1.67;4.31;357.6;0.02;88.37;21.46
08/01/2022;21.012;2.85;27.818;13.294;1.26;8.36;-2.98;2.86;308.6;0.0;85.94;44.44
09/01/2022;23.537;26.206;45.346;1.098;5.42;11.84;0.04;4.79;295.3;0.16;91.37;91.31
10/01/2022;19.882;26.597;2.497;11.741;7.56;13.68;4.33;4.21;341.1;0.19;91.05;64.43
11/01/2022;26.474;27.641;61.481;0.5321;6.93;13.93;3.47;4.59;18.7;0.0;87.07;13.32
12/01/2022;29.621;29.729;77.069;0.3444;3.54;11.06;-1.6;4.35;39.1;0.0;70.48;2.39
13/01/2022;24.691;29.436;6.179;0.533;1.85;8.46;-3.04;2.48;96.7;0.0;80.19;14.04
14/01/2022;29.832;30.055;75.977;0.3636;1.74;7.46;-2.44;2.09;103.7;0.0;70.98;2.03
